name,cuisine,rating,price_for_two,address,area,latitude,longitude,image_urls,phone,popular_dishes,ambiance_tags,url
"Sector 18 Restaurants, Noida",,4.5,"₹1,000",,,,,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/o2_assets/30fa0a844f3ba82073e5f78c65c18b371616149662.png, https://b.zmtcdn.com/data/o2_assets/246bbd71fbba420d5996452be3024d351616150055.png, https://b.zmtcdn.com/data/o2_assets/01040767e4943c398e38e3592bb1ba8a1616150142.png, https://b.zmtcdn.com/data/o2_assets/e067a1cf0d3fe27b366402b98b994e9f1716296909.png",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/irani-cafe
Chachi Ke Chole Bhature,,3.6,₹100,,Chachi Ke Chole Bhature Subhash Nagar New Delhi,28.6370931503,77.1203454584,"https://b.zmtcdn.com/data/reviews_photos/d5e/8549c56b1f10b3b5b0869adae8a59d5e_1629001738.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/19163376/f1586c27e7345aef8cd0448b783a7f7e.jpg, https://b.zmtcdn.com/data/reviews_photos/e5c/72599a89be8031c9c25a0f2539806e5c_1629001746.jpg, https://b.zmtcdn.com/data/menus/376/19163376/d035b9273a120cbd5fcc1377cc7a7540.jpg",,,"Bar, Family",https://www.zomato.com/ncr/chachi-ke-chole-bhature-subhash-nagar-new-delhi/info
The Salt Cafe,,4.4,"₹2,500",,The Salt Cafe Hajipur Noida,,,"https://b.zmtcdn.com/data/pictures/chains/9/20954699/3a54f3051f740d36d346f6e6cf48a453.jpeg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/20954699/3f2bb671912fd544d9c3a5890ff055cb.jpg, https://b.zmtcdn.com/data/pictures/9/20954699/393eba2022fd8cf30cfe4c0243eb1e26.jpg, https://b.zmtcdn.com/data/pictures/9/20954699/b0b3294155fc097286b7768924b1540e.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Family",https://www.zomato.com/ncr/the-salt-cafe-hajipur-noida/info
"Sector 18 Restaurants, Noida",,4.3,₹900,,,,,"https://b.zmtcdn.com/data/pictures/6/20523366/b492090573b67c8938fd8a6f41592b07_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/20629921/cd8fcac5fbe35d52446e94430c2430e1_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/21334706/f9e5165d4225c7f9bab2e5015ce2489f_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/6/303576/a7a8ce24df9a46bb220aecd614ec697d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/20233259/3915834356622f051c79f430f223c84b_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restaurants/bakery
Aggarwal Sweets Corner,,3.9,₹100,,Aggarwal Sweets Corner Azadpur New Delhi,,,"https://b.zmtcdn.com/data/pictures/chains/1/9131/fd9fe38dc3f9b0b9625cfdaf4b7581a5.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/1/9131/b24171d42041113017225c87e0af9234_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/9131/b24171d42041113017225c87e0af9234.jpg, https://b.zmtcdn.com/data/reviews_photos/dc3/c45fccd0b8ab77a6e227cd1781d68dc3_1526742971.jpg",,,"Bar, Family",https://www.zomato.com/ncr/aggarwal-sweets-corner-azadpur-new-delhi/info
A-One Paratha Wala,,3.5,₹100,,A One Paratha Wala 1 Punjabi Bagh New Delhi,28.6707272874,77.1240878105,"https://b.zmtcdn.com/data/pictures/chains/9/19619759/7c912b7c00d1dd90dc1ab36ed3262def.jpeg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/9/19619759/e5a6b6781ebf6d5f3b8554fdf1bdcc55.jpeg, https://b.zmtcdn.com/data/pictures/chains/9/19619759/9ebdc6b469556a602c0354869b47ff2d.jpeg, https://b.zmtcdn.com/data/pictures/9/19619759/be97e2d9eecb8603439805a471621c96.jpg",,,"Bar, Family",https://www.zomato.com/ncr/a-one-paratha-wala-1-punjabi-bagh-new-delhi/info
Cafe Wink,,4.6,"₹1,000",,Cafe Wink Anand Vihar New Delhi,,,"https://b.zmtcdn.com/data/pictures/4/7224/a1672675e294ce7d72526fef54067a17.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/4/7224/72e418f130c45047dd1b170cb61c9303.jpg, https://b.zmtcdn.com/data/pictures/4/7224/1d280fb425197bb86152f0e26732cf6f.jpg, https://b.zmtcdn.com/data/pictures/4/7224/5f2d1daeb8838330fed26da8fce0e4c8.jpg",,,"Romantic, Bar, Cafe, Family",https://www.zomato.com/ncr/cafe-wink-anand-vihar-new-delhi/info
Penthouse Dutyfree - PHD,,3.9,"₹1,500",,Penthouse Dutyfree Phd Green Park New Delhi,28.5563862182,77.2060778712,"https://b.zmtcdn.com/data/pictures/2/21619882/3692397125e6af25e03eb7adb17440d4.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/2/21619882/95704ed0b93da61209236032966f68c5.jpg, https://b.zmtcdn.com/data/pictures/2/21619882/ce6905d898a8321582c38e96398b3058.jpg, https://b.zmtcdn.com/data/pictures/2/21619882/c30d7f0d76a1d0b10f66ee7c425e428c.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Family",https://www.zomato.com/ncr/penthouse-dutyfree-phd-green-park-new-delhi/info
Diggin,,4.4,"₹1,900",,Diggin Chanakyapuri New Delhi,28.5951426153,77.1979655698,"https://b.zmtcdn.com/data/pictures/6/18562836/3138a4a836e19d1205b5dec91359e3aa.png, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/18562836/f5cf30a33f5a788c28ebf88ceedaf178.jpg, https://b.zmtcdn.com/data/pictures/chains/3/307113/876ee83d14f28e325f1efb826ae81947.jpg, https://b.zmtcdn.com/data/pictures/6/18562836/1c17f4fbd061da24ffa6dff21e036531.jpg",,,"Romantic, Bar, Cafe, Family",https://www.zomato.com/ncr/diggin-chanakyapuri-new-delhi/info
Cedar Club House,,4.3,"₹2,200",,Cedar Club House Connaught Place New Delhi,28.6271243415,77.2203387405,"https://b.zmtcdn.com/data/pictures/4/21128204/c5e86fb063db935e6bf1b626f496ee59.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/4/21128204/a32ca888bad40b4f8f5212b357c0a0cd.jpg, https://b.zmtcdn.com/data/pictures/4/21128204/9baf48b433d741b5e3d96b9a28813318.jpg, https://b.zmtcdn.com/data/pictures/4/21128204/e79740fe4e892a8443231c71105eb87a.jpg",,,"Romantic, Casual Dining, Bar, Family, Lounge",https://www.zomato.com/ncr/cedar-club-house-connaught-place-new-delhi/info
Anand Sweets,,3.2,₹100,,Anand Sweets Nangloi New Delhi,28.6828166165,77.0690696687,"https://b.zmtcdn.com/data/pictures/9/304769/6967ab7016d69861ddb82e86f2c2f2c5.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/304769/336cb5e78dcff17bdb559214f69533e9.jpg, https://b.zmtcdn.com/data/menus/769/304769/cfb8dab7be0e88cd4c1f946bab3aa8c8.jpg, https://b.zmtcdn.com/data/pictures/9/304769/e10c83d813d4e44aafebba9be44654d5_featured_v2.jpg",,,"Bar, Cafe, Family",https://www.zomato.com/ncr/anand-sweets-nangloi-new-delhi/info
Drama,,4.3,"₹3,000",,Drama Connaught Place New Delhi,28.629755,77.2211594,"https://b.zmtcdn.com/data/pictures/7/21209117/aabbbf52b7a4e600ec75700ca5c7d1e9.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/7/21209117/a5280ed19b003295bae2d92d84dcd727.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/7d690f491af968cc8cf1b1e175e3d927.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/b775d32a0fd1b5e290b50e01fd774cff.jpg",,,"Romantic, Casual Dining, Bar, Family, Lounge",https://www.zomato.com/ncr/drama-connaught-place-new-delhi/info
Bala Ji Darbar,,3.5,₹100,,Bala Ji Darbar Shahdara New Delhi,,,"https://b.zmtcdn.com/data/pictures/9/19317159/e105d1070cb7817e338bb4467722c56c.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/19317159/1349126e91a93bc9dc853066d1c7f87e.jpg, https://b.zmtcdn.com/data/pictures/9/19317159/d6e1e57e305524de1d86a0396b009e78.jpg, https://b.zmtcdn.com/data/pictures/9/19317159/58abcf71d47dd77907e66bb5a1a4fac4.jpg",,,"Bar, Family",https://www.zomato.com/ncr/bala-ji-darbar-shahdara-new-delhi/info
Ivoryy Fusion Bar,,4.4,"₹2,000",,,28.6308612,77.2198321,"https://b.zmtcdn.com/data/pictures/0/21844770/9ec184233855d9a004eb06035e18bc8b.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/0/21844770/aa49205dd5df811fa9fbaed784e0c065_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/e89aff547fbcc15129b7003e57d16bb9.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/43da77e7b6ce9e8db7d958cd212faa1b.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/hi/ncr/ivoryy-fusion-bar-connaught-place-new-delhi/info
"Sector 18 Restaurants, Noida",,4.1,₹250,,Restaurants,,,"https://b.zmtcdn.com/data/pictures/0/20136890/25faac4d564d6af7d77ad7d7c3115c41_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/19868391/21c92b08d87e05795ac8fa25ee6b3775_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/18779030/6319c0eeed422a266cdb983674fb7bae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/19319638/8d91201f3a08777aa9eec77633d185ef_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/20239838/de5981752071eddbd939fba53cde1d57_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/ncr/restaurants/bhojanalya
WOW! Momo,,3.5,₹400,,Wow Momo Janakpuri New Delhi,28.6289020265,77.0765221864,"https://b.zmtcdn.com/data/pictures/8/18352678/7838a9d0c30648004dd51b99724b0be8.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/6/18082196/18df05cee503aafc336f9a809fad79a3.jpg, https://b.zmtcdn.com/data/pictures/8/18352678/e26f813752cfddfa5f4878d50c60789b.jpg, https://b.zmtcdn.com/data/pictures/8/18352678/c37e12af1836116583e612cf79fd0a80.jpg",,,"Bar, Family",https://www.zomato.com/ncr/wow-momo-janakpuri-new-delhi/info
Naveen Gupta Bhature Wale,,3.9,₹100,,Naveen Gupta Bhature Wale Karol Bagh New Delhi,28.6453860301,77.2035448998,"https://b.zmtcdn.com/data/pictures/4/19163324/f0fe6befca8c753d359e3d49b6a04531.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/4/19163324/33f726f9e60a776ff2e28121be8e8088.jpg, https://b.zmtcdn.com/data/menus/324/19163324/9f4a0636f64e63cacdb608566f9ac247.jpg, https://b.zmtcdn.com/data/pictures/4/19163324/b7981534ce909a7e7a30d7a4f1568c0c_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/naveen-gupta-bhature-wale-karol-bagh-new-delhi/info
TUBATA,,3.6,"₹2,500",,Tubata 1 Pitampura New Delhi,28.6959114,77.1370003,"https://b.zmtcdn.com/data/pictures/0/22001940/db3cdc3abda13313b1101c0f6c4b57bb.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/0/22001940/3bf44b8f81578dff2411b43b1eb8672e.jpg, https://b.zmtcdn.com/data/pictures/0/22001940/53ee788db31b655ce71ace5185b75633.jpg, https://b.zmtcdn.com/data/pictures/0/22001940/b8237276edfed4888771cd27a49d5d5d.jpg",,,"Romantic, Casual Dining, Bar, Family",https://www.zomato.com/ncr/tubata-1-pitampura-new-delhi/info
Silbuttah - The Indian Story By Berco's,,4.9,"₹1,400",,Silbuttah The Indian Story By Bercos Rajouri Garden New Delhi,28.652461,77.1204,"https://b.zmtcdn.com/data/pictures/chains/9/19194609/913ff60046f6036f868a8da5cc5eb046.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/0/20699560/2307db52e644ba73e0c024aeb0e2d2bf.jpg, https://b.zmtcdn.com/data/pictures/0/20699560/8715ada0009b54bf707b23a10b78259c.jpg, https://b.zmtcdn.com/data/pictures/chains/9/19194609/e17ac8878cd1e50c083721dc03e234ab.jpg",,,"Romantic, Casual Dining, Bar, Family, Lounge",https://www.zomato.com/ncr/silbuttah-the-indian-story-by-bercos-rajouri-garden-new-delhi/info
"Sector 18 Restaurants, Noida",,4.4,"₹4,000",,,,,"https://b.zmtcdn.com/data/pictures/5/21528485/56d32bd7c0c2e95f641d7c07864cd3ec_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/19207177/c40348d63a3957bbbe71825a25482a23_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/20523366/b492090573b67c8938fd8a6f41592b07_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/20222647/8a0a08ab829726e568318430e067e8f2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21019998/e5c3ab4ae5a15b04ce84f15c6695df1f_featured_v2.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Fine Dining",https://www.zomato.com/hi/ncr/restaurants/continental
Chai Wich,,3.9,₹100,,Chai Wich Karol Bagh New Delhi,28.6455661045,77.1880705655,"https://b.zmtcdn.com/data/pictures/7/20088757/4c6dfaa3139caadc9b72da41e2245d8a.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/7/20088757/020f7d9dc95efa54dd242cba7b9243ce.jpg, https://b.zmtcdn.com/data/menus/757/20088757/7238b462d0d7a491910a4db884c99b7c.jpg, https://b.zmtcdn.com/data/pictures/7/20088757/365d7f71535a27915254d804f7816f68_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/chai-wich-karol-bagh-new-delhi/info
"Sector 18 Restaurants, Noida",,4.4,"₹1,600",,,,,"https://b.zmtcdn.com/data/pictures/7/20480577/103323aa3968b63a496f852a440457f5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19257786/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/19207177/c40348d63a3957bbbe71825a25482a23_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/3925/aef302a8cab40723d85d629f67509668_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/19109042/d0cc8d2046b9f6c8d67e136e8c127462_featured_v2.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Fine Dining",https://www.zomato.com/hi/ncr/restaurants/biryani
Best Food in Delhi NCR,,4.5,,,1 1 5843B28D E6Ad 4Fd9 A201 535387Dc6463 Sponsbddljrlbbk%22Bddljrlbbk=Bddljrlbbk1 1 5843B28D E6Ad 4Fd9 A201 535387Dc6463 Spons,,,"https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/04066b907d3bb1c9fb0845d9819fb06c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/b6ed07abc6618d2da3e7b3f77dee08e9_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21805715/a0b4a924606dcde51580be136d2b4221_featured_v2.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/ncr/1-1-5843b28d-e6ad-4fd9-a201-535387dc6463-sponsbddljrlbbk%22bddljrlbbk=bddljrlbbk1-1-5843b28d-e6ad-4fd9-a201-535387dc6463-spons/west-delhi/paschim-hfenjovjux%22%3E
"Sector 18 Restaurants, Noida",,4.3,₹900,,Restaurants,,,"https://b.zmtcdn.com/data/pictures/6/20523366/b492090573b67c8938fd8a6f41592b07_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/499/4c00c36ea41bc2dc89e168963f0abb42_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/22101210/9dc053ef95eb2459b9fdfe11cdf3d14e_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/21093729/0f50917d8958df3568502ff4d9c18c98_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/21921651/d76085bfa0f153b22696333f7f86612f_featured_v2.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Fine Dining",https://www.zomato.com/ncr/restaurants/cafes
"Connaught Place Restaurants, New Delhi",,4.3,"₹3,000",,,,,"https://b.zmtcdn.com/data/pictures/7/21209117/b6ed07abc6618d2da3e7b3f77dee08e9_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/04066b907d3bb1c9fb0845d9819fb06c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21805715/a0b4a924606dcde51580be136d2b4221_featured_v2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Fine Dining",https://www.zomato.com/hi/ncr/connaught-place-delhi-restaurants
"Connaught Place Restaurants, New Delhi",,4.3,₹200,,,,,"https://b.zmtcdn.com/data/pictures/6/7526/01d07cc92f300866510cb322b809d1e8_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/21580284/b29c93b48a55d500b57a6e066e13de8e_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/20882412/4df0ccfba19e97900f351740d7e9a60b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/550/355f0275fe03a83a9e5a28956411367f_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/6284/fad45f019869ed7c804b189be58bf61c_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/sweet-shop
Delhi NCR में सर्वश्रेष्ठ भोजन,,4.5,,,,,,"https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/04066b907d3bb1c9fb0845d9819fb06c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/b6ed07abc6618d2da3e7b3f77dee08e9_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21805715/a0b4a924606dcde51580be136d2b4221_featured_v2.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/bn/ncr/restaurants/west-delhi/paschim-hfenjovjux%22%3E
Themis Barbecue House,,4.5,"₹1,900",,,28.6304,77.2177,"https://b.zmtcdn.com/data/pictures/2/22187842/3e2af1aa591e219a5aa8434c6fb06569.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/18204820/cfd77f808f7dd3b6399a54718c29c795.jpg, https://b.zmtcdn.com/data/pictures/chains/0/18204820/b2279f0ea5984aeac5d956174f5858b4.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/tr/ncr/themis-barbecue-house-1-connaught-place-new-delhi/info
Bansi Wale,,3.1,₹100,,Bansi Wale Kapashera Delhi,28.5217686435,77.0820277557,"https://b.zmtcdn.com/data/pictures/5/303925/a17122d7d966df058b338bbaeb1a701d.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/303925/a17122d7d966df058b338bbaeb1a701d_featured_v2.jpg, https://b.zmtcdn.com/data/menus/925/303925/a20d345f79dd8c86ecadcdb7f147252a.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Cafe, Family",https://www.zomato.com/ncr/bansi-wale-kapashera-delhi/info
"Sector 18 Restaurants, Noida",,4.4,"₹1,600",,,,,"https://b.zmtcdn.com/data/pictures/7/20480577/103323aa3968b63a496f852a440457f5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/20517020/a9453f4408d844bfe560460d66bd9c10_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19257786/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/18740145/a05fc1e38f954ead38e3958385a00aa3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/19207177/c40348d63a3957bbbe71825a25482a23_featured_v2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Fine Dining",https://www.zomato.com/tr/ncr/sector-18-noida-restaurants
Chica,,4.1,"₹5,000",,Chica Bhikaji Cama Place New Delhi,28.570656677,77.1858925488,"https://b.zmtcdn.com/data/pictures/chains/9/20253389/e857f08c24d728ed5f3c8195ac81c272.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/20253389/2085de1c6e6e19f89db7fe4a5a862419.jpg, https://b.zmtcdn.com/data/pictures/9/20253389/43568f721f9bf7842066bd7e3105b1ba.jpg, https://b.zmtcdn.com/data/pictures/9/20253389/9dee59784000bcbfed622756271a83c1.jpg",,,"Romantic, Bar, Fine Dining, Family, Lounge",https://www.zomato.com/ncr/chica-bhikaji-cama-place-new-delhi/info
Delhi NCR में सर्वश्रेष्ठ भोजन,,4.5,,,,,,"https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/04066b907d3bb1c9fb0845d9819fb06c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/b6ed07abc6618d2da3e7b3f77dee08e9_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21805715/a0b4a924606dcde51580be136d2b4221_featured_v2.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/ta/ncr/restaurants/west-delhi/paschim-hfenjovjux%22%3E
Moti Mahal Delux- Legendary Culinary,,4.2,"₹2,500",,Moti Mahal Delux Legendary Culinary South Extension 2 New Delhi,28.568449823,77.2191724554,"https://b.zmtcdn.com/data/pictures/3/483/4d2d8249f5835d35cb2e9f3c153de4d4.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/483/27e436daac84a9fc1072e9218ae6b5b7.jpg, https://b.zmtcdn.com/data/pictures/3/483/fe5ea71ddcf3765b5882875e99f7effe.jpg, https://b.zmtcdn.com/data/pictures/3/483/b475cc75e4182fbbe6c0e2ec83da0cb8.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/moti-mahal-delux-legendary-culinary-south-extension-2-new-delhi/info
Amrik Sukhdev,,4.1,"₹1,000",,Amrik Sukhdev Murthal New Delhi,,,"https://b.zmtcdn.com/data/pictures/chains/2/18538682/05f5d7fb761528c2e72243dbcf7e4d62.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/2/18538682/05f5d7fb761528c2e72243dbcf7e4d62_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/2/18538682/3d9ad85848a12f932200d15d583e1aed.jpg, https://b.zmtcdn.com/data/pictures/chains/2/18538682/b673e730981be906073243e551f2a740.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/amrik-sukhdev-murthal-new-delhi/info
Best Food in Delhi NCR,,4.5,,,,,,"https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/04066b907d3bb1c9fb0845d9819fb06c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/b6ed07abc6618d2da3e7b3f77dee08e9_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21805715/a0b4a924606dcde51580be136d2b4221_featured_v2.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/te/ncr/sigtexsbck%22%3E
